handle_lower,official_full,quartile,party_code,pct_small_donors,tweet_count,avg_sentiment,sentiment_std,pct_negative,pct_positive,pct_extreme,avg_anger,avg_fear,avg_joy,avg_disgust,avg_sadness,outrage_index,z_avg_anger,z_avg_disgust,z_pct_negative,z_sentiment_std,partisanship_score,is_R
repmccaul,Michael T. McCaul,Q3,R,12.08,1045,0.11743690559738561,0.7453873033169489,0.35311004784688993,0.4267942583732057,0.5282296650717704,0.13314828272762985,0.3058535031711963,0.28459502732465886,0.03524931396996045,0.09066565136389544,0.1683975966975903,0.510236391849476,-0.19463692009217387,0.7083399157107965,1.1268341448736878,0.5376933830854467,1
repmcclellan,Jennifer L. McClellan,Q4 (highest),D,23.31,2261,0.3818124594123213,0.6352703817974121,0.15568332596196374,0.5674480318443167,0.5241043785935426,0.08555987167216102,0.23661807286813355,0.38578492555095006,0.014879932114997284,0.0634100944131665,0.1004398037871583,-0.5205018053047642,-0.8837312939106852,-0.6917524447444773,-0.23892798924413175,-0.5837283833010146,0
repmcclintock,Tom McClintock,Q4 (highest),R,15.82,182,-0.20875996154743237,0.6269307935208609,0.4835164835164835,0.19230769230769232,0.36813186813186816,0.15586666966939422,0.17846915673158784,0.11648795650894544,0.0787729305747044,0.08291719515442045,0.23463960024409863,1.002303865405427,1.2777631529250262,1.633144078956848,-0.3423625361336921,0.8927121402884023,1
repmccormick,Richard McCormick,Q2,R,4.56,822,-0.07645264543466035,0.7507031104141257,0.44768856447688565,0.3236009732360097,0.5620437956204379,0.18841112627383827,0.13552858608906124,0.1986216613059096,0.08337681528779621,0.06952942406190464,0.2717879415616345,1.7071984770101176,1.4335121626932146,1.3790629937854644,1.1927652292648439,1.42813471568841,1
repmcgarvey,Morgan McGarvey,Q3,D,6.58,400,0.48588874749839306,0.6182809963099082,0.1275,0.6475,0.5975,0.05411287362760045,0.1510678425795049,0.3912450873410853,0.0146194733731681,0.0934484275456634,0.06873234700076855,-1.201626082233912,-0.8925425899472709,-0.8916203197455411,-0.449644553606558,-0.8588583863833206,0
repmcgovern,James P. McGovern,Q4 (highest),D,15.57,1955,0.1814254412413253,0.7595342821325481,0.3278772378516624,0.4966751918158568,0.5877237851662405,0.15482210182442502,0.17026074815795622,0.2916525265336652,0.06640292001075179,0.0636736422160859,0.2212250218351768,0.9796791138440883,0.8592867973640289,0.5293962338735968,1.3022968050342738,0.917664737528997,0
repmenendez,Robert Menendez,Q4 (highest),R,13.38,683,0.5518054000455149,0.5938833007883141,0.10834553440702782,0.6969253294289898,0.636896046852123,0.07445236792527803,0.20540927335947862,0.46221439073284637,0.009745106961239574,0.06397914724200508,0.0841974748865176,-0.7610840843306667,-1.0574419714948482,-1.0274581672733702,-0.752245173414271,-0.8995573491282889,1
repmeuser,Daniel Meuser,Q1 (lowest),R,0.52,1309,0.1590775919607161,0.6028060055470499,0.18716577540106952,0.3391902215431627,0.3682200152788388,0.11051786179563405,0.20763012900693456,0.2833791698284772,0.038742339107712784,0.06225606116517446,0.14926020090334685,0.02007421255128079,-0.07646819081160058,-0.46848815444337366,-0.6415783283442138,-0.2916151152619768,1
repmgriffith,H. Morgan Griffith,Q2,R,2.8,681,0.33892011428019375,0.5624905859545493,0.09397944199706314,0.44640234948604995,0.4302496328928047,0.04721334436292949,0.09723194886353506,0.38065219281337714,0.029763966293268853,0.05469283958823141,0.07697731065619834,-1.3510660025370003,-0.3802057434055634,-1.1293382777303012,-1.1416038715641095,-1.0005534738092436,1
repmgs,Mary Gay Scanlon,Q3,D,8.46,589,0.2914754159887699,0.715881887990735,0.23769100169779286,0.5297113752122241,0.5891341256366723,0.10906607070919959,0.22585736346664892,0.36778825779816254,0.0372112581616758,0.0572105332627356,0.14627732887087538,-0.011370765204581653,-0.12826452284009238,-0.11017808034130572,0.7608833132677301,0.12776748622043757,0
repmichaelcloud,Michael Cloud,Q3,R,10.23,526,-0.07129222942169175,0.7203828307633162,0.4296577946768061,0.31368821292775667,0.4847908745247148,0.15267536646038904,0.11630257504077902,0.16889504244323764,0.10100852523680494,0.07075295628399492,0.25368389169719396,0.9331820342018503,2.0299913397823004,1.251194066979632,0.8167077689625981,1.257768802481595,1
repmichaelguest,Michael Guest,Q1 (lowest),R,0.78,442,0.1994520619983587,0.6692297564011473,0.2239819004524887,0.4276018099547511,0.46153846153846156,0.09262076496174006,0.10607522112271024,0.26474029053178005,0.054297203205351204,0.06997520600000974,0.14691796816709127,-0.36756683104987586,0.4497514761137595,-0.2073990023067012,0.18226456946606748,0.014262553055812477,1
repmikecarey,Mike Carey,Q2,R,3.04,700,0.4416110757419041,0.6485665508407701,0.16285714285714287,0.6257142857142857,0.6014285714285714,0.06433825031455069,0.12475444259546094,0.4466541458296706,0.02102070135885562,0.08319374739741238,0.08535895167340632,-0.9801501787992486,-0.6759896173595394,-0.6408778410720343,-0.07401778327704946,-0.5927588551269679,1
repmikecollins,Mike Collins,Q4 (highest),R,40.85,2482,0.032215869265828374,0.6280420646883292,0.29331184528605964,0.2945205479452055,0.3525382755842063,0.1011517563468983,0.1841063464049778,0.16248431453371978,0.05097147259708742,0.07545550273002742,0.15212322894398572,-0.18279035952560024,0.3372423058645804,0.2842686158632764,-0.32857962193375334,0.02753523506712581,1
repmikelawler,Michael Lawler,Q3,R,6.39,2600,0.3011020672435944,0.6830816977637603,0.20423076923076924,0.5134615384615384,0.5423076923076923,0.08455687293682082,0.15460196726348766,0.3517993962313798,0.04901893941851221,0.062406959188407995,0.13357581235533303,-0.5422261933497341,0.27118828234877523,-0.3474682273328724,0.3540679284413784,-0.06610955247311322,1
repmikelevin,Mike Levin,Q3,D,9.68,1505,0.40825350484578715,0.6394316918236915,0.15946843853820597,0.6026578073089701,0.5541528239202658,0.08496475772993275,0.22925828019206554,0.38731636301453065,0.021383554611903836,0.06583128522171099,0.10634831234183659,-0.533391638318914,-0.6637143241288642,-0.6649095374071978,-0.18731594285025488,-0.5123328606763078,0
repmikequigley,Mike Quigley,Q1 (lowest),D,1.29,2655,0.1721417482289891,0.7050208857919672,0.28775894538606406,0.46817325800376647,0.4806026365348399,0.1153411991307893,0.2145326694165814,0.22763857863906578,0.053520126162222216,0.06181753568639343,0.1688613252930115,0.12454498429673339,0.42346302896025706,0.2448890797289115,0.6261760826536255,0.35476829390988185,0
repmikerogersal,Mike Rogers,Q1 (lowest),R,0.76,394,0.4213573387280333,0.7487572403629136,0.23096446700507614,0.6472081218274112,0.7563451776649747,0.09238805371480825,0.13130247095132333,0.4699050561530246,0.054087814534712904,0.059477577876355124,0.14647586824952116,-0.37260722567117177,0.44266787603666474,-0.15788068992573356,1.168630921865159,0.27020272057622957,1
repmikerulli,Michael A. Rulli,Q2,R,3.42,2,0.0,0.0,0.0,0.0,0.0,0.00858249724842605,0.0026067024446092,0.021719582146033603,0.0010102476226165002,0.042156647425144904,0.00959274487104255,-2.187788406715033,-1.352941484891944,-1.7958128943560656,-8.118082440828962,-3.363656306698001,1
repmiketurner,Michael R. Turner,Q1 (lowest),R,0.66,830,0.26761331547455613,0.5971145836746997,0.16265060240963855,0.43855421686746987,0.38433734939759034,0.09198864056155114,0.3068078999690212,0.3535856065403457,0.00981348347778256,0.05462718714976746,0.1018021240393337,-0.38125828975120724,-1.0551288000306098,-0.6423425652994079,-0.7121681012445278,-0.6977244390814381,1
repmillspress,Cory Mills,Q4 (highest),R,34.6,459,0.12479540218714795,0.7395676742329912,0.3289760348583878,0.42919389978213507,0.5490196078431373,0.09916221643181732,0.15538015528957402,0.26876538339342865,0.05710712760485996,0.08362987305862979,0.15626934403667728,-0.22588267422479646,0.5448109682644773,0.5371885797126976,1.0546542389355251,0.47769277817197586,1
repmmm,Mariannette Miller-Meeks,Q3,R,6.34,1483,0.48787590182076734,0.6296044519545572,0.13486176668914363,0.6547538772757923,0.6351989211058665,0.06528954006874689,0.13754418459557233,0.45684154041856667,0.031956820638689515,0.0545156549423947,0.0972463607074364,-0.9595457781801863,-0.30602167622118465,-0.8394128313036684,-0.3092015886796783,-0.6035454685961794,1
repmonicadlc,Monica De La Cruz,Q4 (highest),R,35.28,634,0.4404912728240437,0.6136770407152381,0.12302839116719243,0.5977917981072555,0.556782334384858,0.05920259278237871,0.10530651462687049,0.43329055437653646,0.031760039597119656,0.05894109563390083,0.09096263237949836,-1.0913856302149818,-0.31267876132987665,-0.9233316570254425,-0.5067466604543661,-0.7085356772561667,1
repmoolenaar,John R. Moolenaar,Q2,R,2.25,95,-0.03934848685013619,0.6788673900160361,0.4,0.28421052631578947,0.4,0.20238810049271894,0.1784277914772055,0.1657742163999692,0.06473589350889114,0.08477676214748303,0.2671239940016101,2.009931871307483,0.8028914392909202,1.0408696926573449,0.30179855999249927,1.038872890812062,1
repmoskowitz,Jared Moskowitz,Q3,D,12.95,537,0.1871549977714567,0.7119922862011593,0.2718808193668529,0.4543761638733706,0.5288640595903166,0.07564430402546729,0.21673717617111024,0.2816895922740554,0.03718543927216341,0.08864980705235899,0.11282974329763071,-0.7352674193111072,-0.12913797357256493,0.1322860707461592,0.7126412196122425,-0.004869525631317623,0
repmoulton,Seth Moulton,Q4 (highest),D,15.05,967,0.22958837602106466,0.6277057053783702,0.20062047569803515,0.4581178903826267,0.4043433298862461,0.1017116532842084,0.22184261739358854,0.2339164897201283,0.018740200337502604,0.07274653680769207,0.12045185362171101,-0.1706633070152206,-0.7531387637838739,-0.37307136932865725,-0.33275143134016244,-0.40740621786697856,0
repmoylan,James C. Moylan,Q1 (lowest),R,1.71,79,0.7404384696030919,0.4068252880391656,0.012658227848101266,0.810126582278481,0.7341772151898734,0.03914161395691213,0.14643365653015114,0.5268144157782928,0.01294036140047227,0.048717510323570634,0.0520819753573844,-1.5258951397594183,-0.9493467984222606,-1.7060444580581728,-3.0722950546742465,-1.8133953627285244,1
repmrvan,Frank J. Mrvan,Q3,D,9.4,394,0.7859470599950268,0.37779070552278043,0.017766497461928935,0.8629441624365483,0.7817258883248731,0.030782557046882934,0.07901117414798049,0.6012983215364999,0.011715572662254082,0.02089552141059431,0.042498129709137016,-1.7069476073299457,-0.9907812923422016,-1.6698181093998863,-3.4324062240894095,-1.9499883082903608,0
repnancymace,Nancy Mace,Q3,R,12.99,2321,0.055752768040422424,0.694799018422219,0.32701421800947866,0.35932787591555365,0.46100818612666955,0.12741516789659482,0.22713753012336138,0.18988436475404277,0.05785757812753692,0.06278003524654936,0.18527274602413174,0.3860603516338995,0.5701986426027561,0.5232759504771726,0.4993959365967845,0.49473272032765314,1
repnatemoran,Nathaniel Moran,Q2,R,2.64,500,0.38215760588645936,0.6666604999115916,0.174,0.584,0.574,0.1024496616015676,0.1838500911054434,0.3793454379537143,0.02622366650102772,0.06257826156390361,0.12867332810259532,-0.15467846226734724,-0.49997377003666027,-0.5618559690052323,0.1503985022181817,-0.2665274247727645,1
repnewhouse,Dan Newhouse,Q2,R,2.26,770,0.24200437239238193,0.6881190184154947,0.24805194805194805,0.4857142857142857,0.4857142857142857,0.10833292336017192,0.245735914305052,0.31160981548888084,0.03197110772917917,0.060166885980931006,0.14030403108935108,-0.027250324114509783,-0.30553834522249473,-0.03670129007177547,0.4165449910818193,0.011763757918259829,1
repnicole,Nicole Malliotakis,Q3,R,11.15,1771,0.00984086177902394,0.7373266292531063,0.39412761151891584,0.36928289102202144,0.51270468661773,0.20078274904694937,0.25854115096978,0.2706374286825546,0.03131111213138693,0.09636573672047714,0.2320938611783363,1.975160862603646,-0.3278659375088949,0.9992244372861708,1.0268589252621534,0.9183445719107688,1
repnikema,Nikema Williams,Q2,D,3.24,1642,0.40636246185863206,0.6544728501036453,0.1753958587088916,0.6084043848964678,0.5669914738124239,0.08574069790772824,0.3045929857617011,0.34667038915122095,0.018360536504207776,0.0779920800412629,0.10410123441193603,-0.5165852108248707,-0.7659827574469456,-0.5519569487716226,-0.0007629213113359581,-0.45882195958869376,0
repnikkib,Nikki Budzinski,Q2,D,5.11,1200,0.672120978757739,0.5021204878272204,0.06416666666666666,0.7833333333333333,0.6891666666666667,0.04998743469817171,0.15272535873841353,0.5464817547563385,0.006278807737119931,0.05624630199216573,0.056266242435291644,-1.2909807673406053,-1.1747065654977495,-1.340761729355998,-1.8903643065409852,-1.4242033421838345,0
repogles,Andrew Ogles,Q3,R,11.89,801,-0.2598886310905404,0.6423092167640523,0.5118601747815231,0.1797752808988764,0.46941323345817726,0.1694374755688375,0.1329037298013243,0.11305346450328471,0.12529774045471181,0.06131525260391065,0.29473521602354935,1.2962398825256038,2.8516933271230873,1.834149217614903,-0.1516264725191478,1.4576139886861117,1
